timestamp,region,service_type,demand_units,capacity_allocated,cost_usd,availability_pct,customer_growth_rate,enterprise_it_spending_index
13-02-2023,West Europe,Storage,678.0,843,62.45,99.82,0.0189,1.023
13-02-2023,Central India,Compute,1822.0,2091,271.57,99.84,0.0122,0.897
13-02-2023,Central India,Storage,967.0,1232,122.42,98.36,0.0399,1.152
13-02-2023,Southeast Asia,Compute,1027.0,1203,95.71,97.12,0.0125,0.9
13-02-2023,Southeast Asia,storage,1404.0,1671,107.3,97.7,0.0113,1.1
14-02-2023,East US,Compute,1245.0,1469,67.51,98.74,0.0395,0.93
14-02-2023,east us,Storage,551.0,797,34.53,99.22,0.0433,0.946
14-02-2023,West Europe,Compute,1433.0,1700,101.64,98.24,0.0487,0.98
14-02-2023,West Europe,Storage,507.0,694,39.38,97.51,0.0315,0.856
14-02-2023,Central India,Compute,995.0,1249,114.09,97.2,0.0395,1.016
14-02-2023,Central India,Storage,1002.0,1190,93.05,99.28,0.0367,1.044
14-02-2023,Southeast Asia,Compute,664.0,912,60.25,99.83,0.0378,0.888
14-02-2023,Southeast Asia,Storage,579.0,687,36.24,98.66,0.0167,1.041
15-02-2023,East US,Compute,1267.0,1365,189.47,99.07,0.0244,1.106
15-02-2023,East US,Storage,504.0,703,31.19,97.12,0.0312,1.159
15-02-2023,West Europe,Compute,1086.0,1271,58.64,97.54,0.0431,0.824
15-02-2023,West Europe,Storage,1608.0,1801,157.83,99.15,0.0231,0.942
15-02-2023,Central India,compute,563.0,690,59.21,98.73,0.0195,0.916
15-02-2023,central india,Storage,1183.0,1267,107.21,98.47,0.0433,1.067
15-02-2023,Southeast Asia,Compute,1424.0,1522,81.02,99.93,0.0444,0.854
15-02-2023,Southeast Asia,storage,1012.0,1279,95.31,98.13,0.0363,1.191
16-02-2023,east us,Compute,977.0,1229,58.91,98.14,0.035,1.182
16-02-2023,East US,Storage,1264.0,1395,83.66,99.0,0.0182,1.058
16-02-2023,West Europe,Compute,1680.0,1819,87.75,97.7,0.0191,0.904
16-02-2023,West Europe,Storage,,869,39.72,98.2,0.0319,0.885
16-02-2023,Central India,Compute,929.0,1046,114.97,99.1,0.0264,1.158
16-02-2023,Central India,Storage,1169.0,1251,61.86,97.49,0.0209,0.96
16-02-2023,Southeast Asia,Compute,1864.0,2007,275.84,97.36,0.0306,1.081
16-02-2023,Southeast Asia,Storage,1510.0,1689,95.26,97.41,0.0158,1.198
17-02-2023,East US,compute,1229.0,1492,77.45,99.66,0.0323,0.977
17-02-2023,East US,Storage,795.0,845,76.95,98.21,0.0463,0.854
17-02-2023,West Europe,Compute,1808.0,2077,123.15,97.69,0.0392,1.172
17-02-2023,West Europe,Storage,1468.0,1601,118.39,99.32,0.0121,0.89
17-02-2023,Central India,Compute,1574.0,1699,220.4,99.37,0.0366,1.055
17-02-2023,Central India,Storage,700.0,822,68.67,99.94,0.0373,1.038
17-02-2023,Southeast Asia,Compute,937.0,1098,73.51,99.53,0.0433,0.84
17-02-2023,Southeast Asia,Storage,1983.0,2101,255.83,98.87,0.04,1.064
18-02-2023,East US,Compute,895.0,989,95.75,97.46,0.0343,1.029
18-02-2023,East US,Storage,1998.0,2261,,97.3,0.0252,0.823
18-02-2023,West Europe,Compute,1622.0,1916,161.82,98.32,0.0309,0.939
18-02-2023,West Europe,Storage,1327.0,1402,195.91,99.66,0.0389,1.197
18-02-2023,Central India,Compute,1946.0,2204,141.65,99.43,0.0244,0.949
18-02-2023,Central India,Storage,1873.0,2099,185.87,97.32,0.0256,1.126
18-02-2023,Southeast Asia,Compute,1508.0,1708,170.38,97.48,0.0211,1.197
18-02-2023,Southeast Asia,Storage,1009.0,1114,50.74,97.15,0.0387,0.817
19-02-2023,East US,Compute,1571.0,1788,229.43,99.86,0.0396,0.928
19-02-2023,East US,Storage,1664.0,1822,201.28,99.0,0.0344,0.889
19-02-2023,West Europe,Compute,1296.0,1495,173.64,98.37,0.0269,1.095
19-02-2023,West Europe,Storage,1702.0,1994,130.3,99.3,0.0103,0.925
19-02-2023,Central India,Compute,909.0,1076,127.64,98.99,0.0134,1.141
19-02-2023,Central India,Storage,709.0,866,51.07,97.17,0.0459,1.188
19-02-2023,Southeast Asia,Compute,1923.0,2191,127.71,97.72,0.0272,0.948
19-02-2023,Southeast Asia,Storage,962.0,1027,96.37,99.59,0.0111,0.835
20-02-2023,East US,Compute,954.0,1055,118.01,97.56,0.0199,1.051
20-02-2023,East US,Storage,1085.0,1376,93.84,99.35,0.0478,1.148
20-02-2023,West Europe,Compute,1951.0,2053,211.89,97.31,0.0268,1.192
20-02-2023,west europe,Storage,1402.0,1647,100.92,97.82,0.0454,0.966
20-02-2023,Central India,Compute,1263.0,1497,74.46,98.56,0.0154,1.174
20-02-2023,central india,Storage,1310.0,1606,75.15,97.06,0.0135,0.852
20-02-2023,Southeast Asia,compute,732.0,931,64.32,98.25,0.05,1.183
20-02-2023,Southeast Asia,Storage,678.0,964,49.1,98.77,0.0285,1.148
21-02-2023,East US,Compute,1886.0,1960,130.39,99.66,0.0192,0.966
21-02-2023,East US,Storage,1975.0,2217,160.38,98.93,0.0129,0.898
21-02-2023,West Europe,Compute,1773.0,1940,130.56,98.35,0.0389,0.992
21-02-2023,West Europe,Storage,643.0,923,46.93,99.29,0.043,0.93
21-02-2023,Central India,Compute,1690.0,1795,145.02,97.2,0.013,0.923
21-02-2023,Central India,Storage,1474.0,1600,76.97,99.24,0.0228,0.841
21-02-2023,Southeast Asia,Compute,1021.0,1160,101.99,99.85,0.0482,1.006
21-02-2023,Southeast Asia,Storage,807.0,1025,78.13,99.28,0.025,0.819
22-02-2023,East US,Compute,1934.0,2015,168.75,98.92,0.011,1.05
22-02-2023,East US,Storage,1847.0,1972,97.46,99.86,0.0459,1.1
22-02-2023,West Europe,Compute,934.0,1186,122.78,98.22,0.016,1.191
22-02-2023,West Europe,Storage,524.0,696,65.18,97.88,0.0431,1.048
22-02-2023,Central India,Compute,1862.0,2159,197.75,98.23,0.0159,0.822
22-02-2023,Central India,Storage,1583.0,1690,231.53,99.55,0.0222,0.963
22-02-2023,Southeast Asia,Compute,1966.0,2132,253.1,98.57,0.0351,1.169
22-02-2023,Southeast Asia,Storage,917.0,1099,85.18,98.17,0.0178,1.111
23-02-2023,East US,compute,831.0,960,53.92,99.65,0.028,1.171
23-02-2023,East US,Storage,1549.0,1704,217.96,97.55,0.0167,1.069
23-02-2023,west europe,Compute,1034.0,1212,71.53,99.79,0.0376,0.8
23-02-2023,West Europe,storage,613.0,871,,97.61,0.0171,1.166
23-02-2023,Central India,Compute,772.0,861,65.78,98.66,0.0127,1.045
23-02-2023,Central India,Storage,620.0,771,87.93,97.57,0.0267,0.821
23-02-2023,Southeast Asia,Compute,1254.0,1354,80.55,99.37,0.0469,1.02
23-02-2023,Southeast Asia,Storage,1234.0,1420,83.44,97.86,0.0449,0.983
24-02-2023,East US,Compute,1627.0,1902,192.38,97.35,0.0309,0.968
24-02-2023,East US,Storage,1132.0,1338,67.96,99.07,0.0255,0.903
24-02-2023,West Europe,Compute,1900.0,2103,134.66,98.82,0.0493,0.847
24-02-2023,West Europe,Storage,1687.0,1983,188.14,97.35,0.0126,0.932
24-02-2023,Central India,Compute,668.0,819,76.69,98.16,0.0442,1.073
24-02-2023,Central India,Storage,975.0,1175,64.2,99.88,0.0112,0.811
24-02-2023,Southeast Asia,Compute,1156.0,1261,139.13,99.53,0.0305,0.881
24-02-2023,Southeast Asia,Storage,516.0,600,41.92,97.97,0.0426,1.019
25-02-2023,East US,Compute,576.0,864,70.29,97.93,0.0467,0.965
25-02-2023,East US,Storage,1135.0,1301,144.18,98.05,0.012,0.98
25-02-2023,West Europe,Compute,1869.0,2064,170.37,97.51,0.0262,0.818
25-02-2023,West Europe,Storage,909.0,1160,130.11,99.31,0.0475,0.898
25-02-2023,Central India,compute,1171.0,1409,93.06,99.44,0.0171,1.107
25-02-2023,central india,Storage,1879.0,2130,184.27,99.85,0.0177,1.09
25-02-2023,Southeast Asia,Compute,558.0,733,29.31,99.24,0.042,0.844
25-02-2023,Southeast Asia,Storage,1435.0,1684,179.61,97.58,0.0244,1.192
26-02-2023,East US,Compute,1705.0,1887,164.69,99.06,0.027,1.008
26-02-2023,East US,Storage,542.0,840,66.59,97.12,0.041,0.849
26-02-2023,West Europe,Compute,645.0,702,87.88,98.8,0.0311,1.111
26-02-2023,West Europe,Storage,1268.0,1431,105.75,97.1,0.031,1.104
26-02-2023,Central India,Compute,1642.0,1929,91.06,97.77,0.017,0.92
26-02-2023,Central India,Storage,1726.0,1814,240.86,97.24,0.0134,1.051
26-02-2023,Southeast Asia,Compute,1768.0,1929,244.35,99.12,0.0349,1.163
26-02-2023,Southeast Asia,Storage,1392.0,1626,181.73,98.49,0.0149,0.854
27-02-2023,East US,Compute,556.0,666,59.75,98.97,0.0374,1.137
27-02-2023,East US,Storage,1233.0,1532,62.5,99.31,0.028,0.925
27-02-2023,west europe,Compute,1741.0,1936,194.35,98.75,0.0439,1.047
27-02-2023,West Europe,Storage,1780.0,1944,222.73,99.18,0.0216,1.181
27-02-2023,Central India,Compute,831.0,1012,101.18,99.02,0.025,0.859
27-02-2023,Central India,Storage,1286.0,1456,111.44,98.19,0.0226,0.931
27-02-2023,Southeast Asia,Compute,1876.0,2091,120.75,99.44,0.0344,0.842
27-02-2023,Southeast Asia,Storage,1135.0,1397,155.41,99.64,0.0429,0.902
28-02-2023,East US,Compute,512.0,684,63.92,98.43,0.0264,0.999
28-02-2023,East US,Storage,1724.0,1816,88.03,99.28,0.0285,0.929
28-02-2023,West Europe,Compute,,1629,109.61,97.06,0.0423,1.055
28-02-2023,West Europe,Storage,1511.0,1806,166.56,,0.0346,0.807
28-02-2023,Central India,Compute,1511.0,1717,204.18,97.08,0.0428,0.886
28-02-2023,Central India,Storage,1818.0,2030,254.02,98.29,0.0489,0.829
28-02-2023,Southeast Asia,Compute,1298.0,1422,118.0,97.48,0.0199,1.17
28-02-2023,Southeast Asia,Storage,928.0,1147,118.82,99.52,0.0221,1.185
01-03-2023,East US,Compute,1563.0,1755,124.69,99.62,0.0166,0.988
01-03-2023,East US,Storage,1799.0,2030,129.94,99.41,0.0293,1.194
01-03-2023,West Europe,Compute,952.0,1096,83.73,98.77,0.0367,0.998
01-03-2023,West Europe,Storage,868.0,1080,85.04,99.73,0.0356,0.959
01-03-2023,Central India,Compute,1556.0,1713,228.31,99.68,0.0292,1.166
01-03-2023,Central India,Storage,1212.0,1336,133.18,97.0,0.0417,0.895
01-03-2023,Southeast Asia,Compute,752.0,829,110.0,99.65,0.014,0.995
01-03-2023,Southeast Asia,Storage,1280.0,1426,156.89,98.56,0.0155,0.925
02-03-2023,East US,Compute,,1684,135.63,97.25,0.0349,1.006
02-03-2023,East US,Storage,,643,43.24,99.58,0.0443,1.191
02-03-2023,West Europe,Compute,1826.0,2009,92.05,99.64,0.037,0.971
02-03-2023,West Europe,Storage,1139.0,1339,134.59,97.96,0.0368,0.969
02-03-2023,Central India,Compute,1223.0,1355,95.23,99.25,0.0218,1.091
02-03-2023,Central India,Storage,765.0,983,58.83,98.38,0.0378,0.979
02-03-2023,Southeast Asia,Compute,1657.0,1795,155.76,98.68,0.0214,1.054
02-03-2023,Southeast Asia,Storage,779.0,932,83.56,99.44,0.0203,1.133
03-03-2023,east us,Compute,1824.0,1939,123.03,97.63,0.0276,0.823
03-03-2023,East US,Storage,664.0,872,56.47,97.24,0.0193,1.161
03-03-2023,West Europe,Compute,,964,73.0,97.08,0.0463,0.802
03-03-2023,West Europe,Storage,1174.0,1270,63.06,97.36,0.0349,0.839
03-03-2023,Central India,Compute,620.0,831,64.35,98.18,0.0432,0.827
03-03-2023,Central India,storage,1082.0,1303,121.83,99.88,0.0119,0.879
03-03-2023,Southeast Asia,Compute,1273.0,1420,95.94,99.49,0.0231,0.899
03-03-2023,Southeast Asia,Storage,512.0,765,31.12,97.78,0.0441,1.081
04-03-2023,East US,Compute,1054.0,1322,69.61,99.89,0.0154,1.075
04-03-2023,East US,Storage,833.0,939,70.74,99.14,0.0267,0.881
04-03-2023,West Europe,Compute,1698.0,1833,134.29,97.23,0.0107,0.82
04-03-2023,west europe,Storage,1547.0,1642,230.15,99.38,0.0102,1.058
04-03-2023,Central India,Compute,1935.0,2229,242.31,97.63,0.0291,0.831
04-03-2023,Central India,Storage,1833.0,2005,129.67,97.3,0.036,1.041
04-03-2023,Southeast Asia,Compute,1378.0,1641,82.23,98.87,0.0216,1.104
04-03-2023,Southeast Asia,Storage,1706.0,1818,102.63,99.49,0.0427,0.917
05-03-2023,East US,Compute,1844.0,1929,125.77,98.93,0.0283,1.002
05-03-2023,East US,Storage,770.0,983,98.79,99.22,0.0382,0.893
05-03-2023,West Europe,Compute,1502.0,1715,146.74,97.38,0.0347,0.81
05-03-2023,West Europe,Storage,1588.0,1677,88.81,98.58,0.0411,0.947
05-03-2023,central india,Compute,969.0,1124,,97.24,0.0438,1.179
05-03-2023,Central India,Storage,1376.0,1431,182.43,98.38,0.0452,1.044
05-03-2023,Southeast Asia,Compute,1417.0,1701,199.58,97.76,0.0177,0.981
05-03-2023,Southeast Asia,Storage,1546.0,1689,191.96,99.97,0.019,0.82
06-03-2023,east us,Compute,1336.0,1474,89.16,97.68,0.0449,0.98
06-03-2023,East US,Storage,1914.0,2173,165.11,97.12,0.0239,0.81
06-03-2023,West Europe,Compute,1405.0,1614,200.24,97.96,0.021,0.98
06-03-2023,West Europe,Storage,1934.0,2020,,97.62,0.024,1.09
06-03-2023,Central India,Compute,1049.0,1291,108.51,97.0,0.0398,0.926
06-03-2023,Central India,storage,1344.0,1481,200.19,97.57,0.0131,0.962
06-03-2023,Southeast Asia,Compute,772.0,982,90.63,97.68,0.0275,1.023
06-03-2023,southeast asia,Storage,1596.0,1884,97.88,98.11,0.0361,1.057
07-03-2023,East US,Compute,1245.0,1305,113.03,99.07,0.0206,0.897
07-03-2023,East US,Storage,787.0,1006,60.66,97.61,0.0415,0.891
07-03-2023,West Europe,Compute,878.0,1024,103.49,99.42,0.0444,1.134
07-03-2023,West Europe,Storage,547.0,813,70.54,99.69,0.0402,1.199
07-03-2023,Central India,Compute,1102.0,1166,134.32,97.3,0.0484,1.169
07-03-2023,Central India,Storage,1797.0,2051,108.92,99.48,0.0277,1.065
07-03-2023,Southeast Asia,Compute,552.0,712,30.78,,0.0457,0.974
07-03-2023,Southeast Asia,Storage,1490.0,1555,198.17,98.73,0.0483,1.112
08-03-2023,East US,Compute,1180.0,1342,143.33,99.93,0.0472,1.064
08-03-2023,East US,Storage,684.0,980,57.39,98.4,0.0245,0.899
08-03-2023,West Europe,Compute,1263.0,1367,71.17,99.99,0.0223,0.857
08-03-2023,west europe,Storage,1510.0,1676,160.79,98.43,0.0442,1.118
08-03-2023,central india,Compute,839.0,896,115.43,98.37,0.0365,1.123
08-03-2023,Central India,Storage,739.0,865,64.88,99.04,0.0489,1.048
08-03-2023,Southeast Asia,Compute,1392.0,1547,154.13,98.79,0.0267,0.805
08-03-2023,Southeast Asia,Storage,723.0,994,41.76,97.77,0.0368,0.904
09-03-2023,East US,compute,1677.0,1901,123.12,98.92,0.0357,0.808
09-03-2023,East US,Storage,823.0,1027,79.48,97.86,0.0217,0.903
09-03-2023,West Europe,Compute,1118.0,1315,122.6,97.45,0.0361,0.88
09-03-2023,west europe,Storage,893.0,963,46.92,99.29,0.0492,1.066
09-03-2023,Central India,Compute,,622,59.08,98.41,0.0301,1.183
09-03-2023,Central India,Storage,1902.0,2043,274.4,97.69,0.0468,1.048
09-03-2023,Southeast Asia,Compute,1589.0,1655,229.35,97.18,0.0321,0.821
09-03-2023,southeast asia,Storage,,2089,266.87,99.49,0.0181,0.841
10-03-2023,East US,Compute,1171.0,1342,101.35,99.96,0.0179,0.88
10-03-2023,east us,Storage,1935.0,2136,143.42,98.99,0.0329,0.882
10-03-2023,West Europe,Compute,562.0,622,43.74,99.04,0.0414,1.015
10-03-2023,West Europe,Storage,1866.0,2110,,98.36,0.021,1.187
10-03-2023,Central India,Compute,708.0,906,102.86,99.54,0.0376,1.191
10-03-2023,Central India,Storage,1495.0,1630,200.27,99.49,0.0316,1.155
10-03-2023,Southeast Asia,Compute,949.0,1190,123.05,98.48,0.0261,1.155
10-03-2023,Southeast Asia,Storage,1993.0,2219,247.3,99.54,0.0373,0.823
11-03-2023,East US,Compute,1882.0,2031,243.17,99.78,0.0199,0.88
11-03-2023,East US,Storage,899.0,1085,51.61,,0.0287,1.067
11-03-2023,West Europe,Compute,1957.0,2108,260.23,97.25,0.0475,1.115
11-03-2023,West Europe,Storage,1711.0,1946,224.49,98.18,0.0224,0.895
11-03-2023,Central India,Compute,1211.0,1465,126.19,99.05,0.0311,1.019
11-03-2023,Central India,Storage,904.0,1186,130.99,97.88,0.0367,0.932
11-03-2023,southeast asia,compute,1925.0,2126,231.38,97.36,0.0176,1.027
11-03-2023,southeast asia,Storage,1866.0,2012,270.35,98.41,0.0379,1.087
12-03-2023,East US,Compute,1000.0,1284,131.65,97.85,0.0156,0.963
12-03-2023,East US,Storage,1481.0,1614,104.25,97.09,0.0122,1.131
12-03-2023,West Europe,Compute,1676.0,1746,119.78,98.42,0.0405,1.057
12-03-2023,West Europe,Storage,1252.0,1475,109.3,97.22,0.0323,1.029
12-03-2023,Central India,compute,759.0,899,62.81,98.16,0.0293,0.831
12-03-2023,Central India,Storage,782.0,849,,98.69,0.0202,1.008
12-03-2023,Southeast Asia,Compute,636.0,928,81.31,98.61,0.0427,0.801
12-03-2023,Southeast Asia,storage,569.0,805,53.41,97.87,0.0235,1.038
13-03-2023,East US,Compute,804.0,880,71.54,98.25,0.0383,1.134
13-03-2023,East US,Storage,1033.0,1292,144.8,99.14,0.0319,1.177
13-03-2023,West Europe,Compute,1960.0,2174,99.2,98.27,0.0236,1.036
13-03-2023,West Europe,Storage,861.0,1016,80.28,99.43,0.0213,0.833
13-03-2023,Central India,Compute,756.0,917,51.25,98.14,0.024,1.189
13-03-2023,Central India,Storage,593.0,834,37.1,97.59,0.0276,0.943
13-03-2023,Southeast Asia,Compute,1443.0,1671,78.75,98.81,0.0173,1.087
13-03-2023,southeast asia,Storage,1812.0,1891,250.02,98.89,0.0133,1.143
14-03-2023,East US,Compute,653.0,813,62.65,99.4,0.0451,1.043
14-03-2023,East US,Storage,1596.0,1692,127.62,98.62,0.0237,1.197
14-03-2023,West Europe,Compute,718.0,790,93.09,98.79,0.0439,0.914
14-03-2023,West Europe,Storage,1647.0,1839,102.81,97.9,0.0443,0.812
14-03-2023,Central India,Compute,1555.0,1623,168.03,98.43,0.0365,0.897
14-03-2023,Central India,Storage,1807.0,2057,111.27,98.39,0.0303,1.109
14-03-2023,Southeast Asia,Compute,1726.0,1811,105.17,99.24,0.0253,0.99
14-03-2023,Southeast Asia,Storage,1380.0,1446,112.73,99.82,0.0422,1.172
15-03-2023,East US,Compute,1982.0,2175,,97.87,0.0356,0.828
15-03-2023,East US,Storage,1531.0,1817,176.2,97.11,0.0172,1.116
15-03-2023,West Europe,Compute,1277.0,1462,188.57,99.45,0.03,0.939
15-03-2023,West Europe,Storage,1149.0,1399,83.92,98.36,0.0296,0.961
15-03-2023,Central India,Compute,690.0,837,34.58,99.88,0.0123,0.839
15-03-2023,Central India,Storage,793.0,1046,85.66,97.5,0.01,0.936
15-03-2023,Southeast Asia,Compute,956.0,1012,111.77,99.34,0.0352,0.873
15-03-2023,Southeast Asia,Storage,1254.0,1366,77.34,99.87,0.0213,1.156
16-03-2023,East US,Compute,1395.0,1449,174.98,99.88,0.018,1.05
16-03-2023,East US,Storage,607.0,858,48.22,98.61,0.0448,0.84
16-03-2023,West Europe,Compute,525.0,578,46.29,97.64,0.0474,1.018
16-03-2023,West Europe,Storage,589.0,817,38.86,99.7,0.0349,1.071
16-03-2023,Central India,Compute,526.0,712,,99.18,0.0487,0.899
16-03-2023,Central India,Storage,968.0,1264,99.1,98.94,0.0329,1.083
16-03-2023,Southeast Asia,Compute,1449.0,1560,154.84,98.29,0.0426,1.013
16-03-2023,southeast asia,Storage,1479.0,1694,195.07,98.97,0.032,0.844
17-03-2023,East US,Compute,1105.0,1292,161.66,98.78,0.042,0.827
17-03-2023,East US,Storage,,2052,275.11,99.59,0.0163,1.149
17-03-2023,West Europe,Compute,1359.0,1527,171.37,99.25,0.0229,0.961
17-03-2023,West Europe,Storage,1474.0,1668,101.6,98.14,0.0212,1.126
17-03-2023,Central India,Compute,1641.0,1730,130.13,98.73,0.0172,1.061
17-03-2023,Central India,Storage,1155.0,1316,72.26,98.0,0.0404,1.004
17-03-2023,Southeast Asia,Compute,1150.0,1413,126.14,98.93,0.0454,0.91
17-03-2023,southeast asia,Storage,552.0,616,75.73,99.08,0.0442,1.198
18-03-2023,East US,Compute,512.0,587,58.43,97.68,0.0195,0.948
18-03-2023,east us,Storage,1753.0,1979,259.81,97.63,0.0395,1.061
18-03-2023,West Europe,Compute,1067.0,1287,98.27,97.26,0.0203,0.846
18-03-2023,West Europe,Storage,1389.0,1643,93.06,98.57,0.0367,0.802
18-03-2023,Central India,Compute,1650.0,1824,122.32,97.16,0.0155,0.921
18-03-2023,Central India,Storage,1610.0,1872,186.75,97.22,0.0177,0.892
18-03-2023,southeast asia,Compute,1535.0,1635,205.85,97.36,0.0332,0.952
18-03-2023,Southeast Asia,Storage,1893.0,2008,120.53,98.93,0.0163,1.12
19-03-2023,East US,compute,1046.0,1345,119.79,98.28,0.0115,1.039
19-03-2023,East US,Storage,1065.0,1204,127.72,98.12,0.0421,1.122
19-03-2023,west europe,Compute,1330.0,1560,192.94,98.27,0.0342,1.007
19-03-2023,West Europe,Storage,1788.0,1923,146.75,98.19,0.0403,0.913
19-03-2023,Central India,Compute,841.0,1006,58.33,99.73,0.0398,0.808
19-03-2023,Central India,Storage,1579.0,1695,128.98,98.81,0.0213,1.051
19-03-2023,Southeast Asia,Compute,1070.0,1162,84.08,97.42,0.0314,1.074
19-03-2023,Southeast Asia,Storage,921.0,1159,59.69,98.81,0.0215,1.071
20-03-2023,East US,Compute,1834.0,1977,257.33,98.48,0.0406,1.187
20-03-2023,East US,Storage,1960.0,2158,245.16,99.39,0.0129,1.032
20-03-2023,West Europe,Compute,1685.0,1945,118.43,98.47,0.0198,0.857
20-03-2023,West Europe,Storage,1681.0,1855,114.7,,0.0322,1.169
20-03-2023,Central India,Compute,712.0,929,85.56,98.92,0.0197,1.088
20-03-2023,Central India,Storage,1505.0,1719,142.54,97.88,0.0175,0.957
20-03-2023,Southeast Asia,Compute,1854.0,2011,246.76,99.8,0.0284,0.951
20-03-2023,Southeast Asia,Storage,941.0,1194,,98.87,0.0276,0.991
21-03-2023,East US,Compute,1138.0,1210,83.43,98.34,0.0188,1.044
21-03-2023,East US,Storage,1145.0,1233,121.29,97.67,0.0408,0.906
21-03-2023,West Europe,Compute,927.0,988,101.62,97.41,0.0218,0.887
21-03-2023,West Europe,Storage,1683.0,1928,107.3,98.85,0.0194,0.99
21-03-2023,Central India,Compute,1236.0,1385,174.49,99.68,0.0146,0.805
21-03-2023,Central India,Storage,1507.0,1747,94.5,99.66,0.0303,1.115
21-03-2023,Southeast Asia,Compute,1879.0,1931,199.4,99.01,0.0196,1.09
21-03-2023,Southeast Asia,Storage,1755.0,2040,163.94,97.54,0.0469,1.009
22-03-2023,East US,Compute,1485.0,1681,134.95,98.33,0.0449,1.163
22-03-2023,East US,Storage,1496.0,1642,135.62,97.55,0.0374,1.009
22-03-2023,West Europe,Compute,966.0,1042,69.06,99.74,0.0174,1.049
22-03-2023,West Europe,Storage,1874.0,2052,267.21,99.04,0.0445,0.955
22-03-2023,Central India,Compute,1502.0,1715,128.25,98.13,0.041,0.804
22-03-2023,Central India,Storage,871.0,1069,67.0,97.77,0.0175,1.101
22-03-2023,Southeast Asia,Compute,1631.0,1928,226.31,99.92,0.017,0.855
22-03-2023,Southeast Asia,storage,1353.0,1632,69.02,98.28,0.0364,0.841
23-03-2023,East US,Compute,1059.0,1245,66.58,99.61,0.0288,0.837
23-03-2023,East US,Storage,1745.0,2011,147.14,98.51,0.0167,0.803
23-03-2023,West Europe,Compute,694.0,947,41.98,98.68,0.0225,1.174
23-03-2023,West Europe,Storage,1456.0,1635,121.93,97.85,0.0105,1.188
23-03-2023,Central India,Compute,1927.0,2183,,97.36,0.0227,1.073
23-03-2023,Central India,Storage,,1348,120.55,99.42,0.0251,1.161
23-03-2023,Southeast Asia,Compute,1102.0,1350,95.69,99.61,0.0288,1.175
23-03-2023,southeast asia,Storage,1826.0,1908,262.04,97.98,0.0289,1.141
24-03-2023,East US,Compute,818.0,1116,76.51,99.87,0.0458,1.093
24-03-2023,East US,Storage,1053.0,1247,128.36,98.18,0.0214,1.173
24-03-2023,West Europe,Compute,1104.0,1255,112.89,99.08,0.0235,0.89
24-03-2023,West Europe,Storage,1627.0,1879,184.43,97.45,0.044,0.867
24-03-2023,Central India,Compute,521.0,656,58.38,97.94,0.0303,0.928
24-03-2023,Central India,Storage,941.0,1182,133.64,98.04,0.0421,1.174
24-03-2023,Southeast Asia,Compute,1946.0,2055,,97.13,0.0297,0.8
24-03-2023,Southeast Asia,Storage,824.0,1061,102.16,97.92,0.0326,0.939
25-03-2023,East US,Compute,1923.0,1991,253.36,99.34,0.0412,1.043
25-03-2023,East US,Storage,558.0,798,45.77,99.45,0.0475,0.966
